feature_id	gene_symbol	display_label	log2_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction
ENSG00000005007	UPF1	UPF1	-0.0581744387913514	0.524620673231325	0.883774656833813	FALSE	FALSE	down
ENSG00000005020	SKAP2	SKAP2	-0.160788022166003	0.22316504518095	0.680124353658253	FALSE	FALSE	down
ENSG00000005022	SLC25A5	SLC25A5	-0.00818344840291909	0.925593046547286	0.988775807855356	FALSE	FALSE	down
ENSG00000005059	MCUB	MCUB	-0.175824739358648	0.258435732151697	0.71836561433995	FALSE	FALSE	down
ENSG00000005073	HOXA11	HOXA11	-0.141566853413225	0.401657053325258	0.82736299402998	FALSE	FALSE	down
ENSG00000005075	POLR2J	POLR2J	-0.00963012321021191	0.93867927874803	0.990354694389404	FALSE	FALSE	down
ENSG00000005100	DHX33	DHX33	-0.204769757270384	0.0754728111225766	0.417858752374818	FALSE	FALSE	down
ENSG00000005156	LIG3	LIG3	-0.155807325143251	0.160882777111201	0.594423713931902	FALSE	FALSE	down
ENSG00000005175	RPAP3	RPAP3	0.0979919934948922	0.345449257575086	0.7931274688686	FALSE	FALSE	up
ENSG00000005187	ACSM3	ACSM3	-1.01306891003284	0.00981975905849424	0.124303779301427	TRUE	FALSE	down
ENSG00000005189	REXO5	REXO5	-0.361157642557246	0.040465264738315	0.302416626330082	FALSE	FALSE	down
ENSG00000005194	CIAPIN1	CIAPIN1	-0.166535589792564	0.0862589381730519	0.445982732230069	FALSE	FALSE	down
ENSG00000005206	SPPL2B	SPPL2B	0.0134606996773401	0.88893085746572	0.984180727032575	FALSE	FALSE	up
ENSG00000005238	ATOSB	ATOSB	-0.205966620460379	0.104830034638842	0.490820506073403	FALSE	FALSE	down
ENSG00000005243	COPZ2	COPZ2	0.00636698874251909	0.97762270576138	0.997773268451145	FALSE	FALSE	up
ENSG00000005249	PRKAR2B	PRKAR2B	0.410222378921838	0.000757194385278027	0.0174833286601664	FALSE	FALSE	up
ENSG00000005302	MSL3	MSL3	-0.148692377786767	0.231494448439487	0.687399196929357	FALSE	FALSE	down
ENSG00000005339	CREBBP	CREBBP	0.102001074898338	0.195858985173322	0.648245647106828	FALSE	FALSE	up
ENSG00000005379	TSPOAP1	TSPOAP1	-0.485660051141168	0.0600785730688315	0.374835727699704	FALSE	FALSE	down
ENSG00000005436	GCFC2	GCFC2	0.106674039238188	0.382278836009391	0.815706371848423	FALSE	FALSE	up
ENSG00000005448	WDR54	WDR54	0.0681057548066527	0.483982561752773	0.865422865614886	FALSE	FALSE	up
ENSG00000005469	CROT	CROT	-0.467674856665379	0.038581497457502	0.293349171932705	FALSE	FALSE	down
ENSG00000005483	KMT2E	KMT2E	0.103021353843742	0.216567228176581	0.673492358730234	FALSE	FALSE	up
ENSG00000005486	RHBDD2	RHBDD2	0.716166777579277	6.36608625493068e-20	1.77059435073074e-17	TRUE	TRUE	up
ENSG00000005700	IBTK	IBTK	-0.0764254622550753	0.3560929934288	0.8012092352148	FALSE	FALSE	down
ENSG00000005801	ZNF195	ZNF195	-0.107558566570262	0.442195549554925	0.850209708189688	FALSE	FALSE	down
ENSG00000005810	MYCBP2	MYCBP2	-0.016137477992595	0.83273815912894	0.974807481796272	FALSE	FALSE	down
ENSG00000005812	FBXL3	FBXL3	0.160794400796902	0.116712945964665	0.517043767306158	FALSE	FALSE	up
ENSG00000005882	PDK2	PDK2	-0.0220249526859374	0.865996715175622	0.981769326571515	FALSE	FALSE	down
ENSG00000005884	ITGA3	ITGA3	-0.107134315918122	0.505156981146721	0.875965068328227	FALSE	FALSE	down
ENSG00000005889	ZFX	ZFX	0.0742571241843101	0.424838577100185	0.842019929716869	FALSE	FALSE	up
ENSG00000005893	LAMP2	LAMP2	0.0172382003095464	0.855575444941962	0.979933971233526	FALSE	FALSE	up
ENSG00000006007	GDE1	GDE1	0.0823674323605418	0.345490698154555	0.7931274688686	FALSE	FALSE	up
ENSG00000006015	REX1BD	REX1BD	-0.143136289768084	0.231785977622441	0.687702075888898	FALSE	FALSE	down
ENSG00000006016	CRLF1	CRLF1	-0.112955933107638	0.76956635287252	0.96207808928563	FALSE	FALSE	down
ENSG00000006025	OSBPL7	OSBPL7	-0.0853058166735658	0.688594669669487	0.942311242477263	FALSE	FALSE	down
ENSG00000006042	TMEM98	TMEM98	-0.207881036011574	0.187417302153744	0.638928732605328	FALSE	FALSE	down
ENSG00000006047	YBX2	YBX2	-0.324091004772761	0.136553000550612	0.553265329639632	FALSE	FALSE	down
ENSG00000006062	MAP3K14	MAP3K14	-0.00716483682692822	0.965606606152773	0.995230662243992	FALSE	FALSE	down
ENSG00000006118	TMEM132A	TMEM132A	0.0950534520623347	0.610961563226042	0.917226309837798	FALSE	FALSE	up
ENSG00000006125	AP2B1	AP2B1	-0.0565542598334078	0.538509329920404	0.891661495944065	FALSE	FALSE	down
ENSG00000006194	ZNF263	ZNF263	-0.0793219482166214	0.457163572453554	0.854690553772982	FALSE	FALSE	down
ENSG00000006210	CX3CL1	CX3CL1	0.0310873157876898	0.871592358293057	0.982056099353774	FALSE	FALSE	up
ENSG00000006282	SPATA20	SPATA20	-0.205282343412174	0.0645186026366493	0.389027185347404	FALSE	FALSE	down
ENSG00000006283	CACNA1G	CACNA1G	-0.1728020416856	0.489980440881591	0.867537096602628	FALSE	FALSE	down
ENSG00000006327	TNFRSF12A	TNFRSF12A	0.122532176583857	0.290912321019799	0.751120843297442	FALSE	FALSE	up
ENSG00000006432	MAP3K9	MAP3K9	-0.289618533265453	0.0628163474656298	0.382829307945707	FALSE	FALSE	down
ENSG00000006451	RALA	RALA	0.0507949400772216	0.562617885322728	0.899687826888894	FALSE	FALSE	up
ENSG00000006453	BAIAP2L1	BAIAP2L1	0.0289169122810004	0.836994117382873	0.975773591255091	FALSE	FALSE	up
ENSG00000006459	KDM7A	KDM7A	0.556995559404269	2.4728778198196e-06	0.000128819467989339	FALSE	FALSE	up
ENSG00000006468	ETV1	ETV1	0.115605199370861	0.5792243233209	0.90600775980544	FALSE	FALSE	up
ENSG00000006530	AGK	AGK	-0.122437413890228	0.27568468247128	0.736954947524747	FALSE	FALSE	down
ENSG00000006534	ALDH3B1	ALDH3B1	-0.119754806600896	0.496747985348794	0.870873279192171	FALSE	FALSE	down
ENSG00000006576	PHTF2	PHTF2	0.0214287902930747	0.813764391409584	0.969452241086827	FALSE	FALSE	up
ENSG00000006606	CCL26	CCL26	7.9711058672757	1.68779262808994e-153	1.18255190487121e-149	TRUE	TRUE	up
ENSG00000006607	FARP2	FARP2	-0.0193014510293319	0.862434419045212	0.980804051093231	FALSE	FALSE	down
ENSG00000006625	GGCT	GGCT	0.0587650789709795	0.600427063039492	0.913879779775152	FALSE	FALSE	up
ENSG00000006634	DBF4	DBF4	-0.0443801055009087	0.70596653770543	0.947989893305513	FALSE	FALSE	down
ENSG00000006652	IFRD1	IFRD1	0.158204380329482	0.242193463447145	0.700153185436552	FALSE	FALSE	up
ENSG00000006695	COX10	COX10	-0.0207263527840858	0.855849551061173	0.979933971233526	FALSE	FALSE	down
ENSG00000006704	GTF2IRD1	GTF2IRD1	0.139525165929728	0.082150760052885	0.435063719055585	FALSE	FALSE	up
ENSG00000006712	PAF1	PAF1	0.0246327349084621	0.754538657684768	0.959570282006484	FALSE	FALSE	up
ENSG00000006715	VPS41	VPS41	-0.0726043712819334	0.464787022079842	0.857871422355163	FALSE	FALSE	down
ENSG00000006740	ARHGAP44	ARHGAP44	0.203474964508992	0.639053956437704	0.928535596983641	FALSE	FALSE	up
ENSG00000006744	ELAC2	ELAC2	-0.0256418038525371	0.847984701168131	0.978544339172346	FALSE	FALSE	down
ENSG00000006756	ARSD	ARSD	0.0276152447148648	0.892529832021017	0.984180727032575	FALSE	FALSE	up
ENSG00000006757	PNPLA4	PNPLA4	-0.251708369917673	0.123092381635813	0.528009996257528	FALSE	FALSE	down
ENSG00000006831	ADIPOR2	ADIPOR2	0.11217613702011	0.155625538469689	0.584346374752344	FALSE	FALSE	up
ENSG00000007047	MARK4	MARK4	0.0199154280059536	0.834745371968183	0.975571151619375	FALSE	FALSE	up
ENSG00000007080	CCDC124	CCDC124	-0.0223839256726264	0.835710004749391	0.975724260340949	FALSE	FALSE	down
ENSG00000007168	PAFAH1B1	PAFAH1B1	-0.0134462060283296	0.861488954232117	0.980739149882479	FALSE	FALSE	down
ENSG00000007202	BLTP2	BLTP2	0.0623325310949622	0.506836825855606	0.876611261505135	FALSE	FALSE	up
ENSG00000007237	GAS7	GAS7	-0.222778086933468	0.011149153425013	0.13436599559575	FALSE	FALSE	down
ENSG00000007255	TRAPPC6A	TRAPPC6A	-0.249929461256908	0.376610398733842	0.812076149719526	FALSE	FALSE	down
ENSG00000007341	ST7L	ST7L	0.130740388799564	0.340401360453645	0.788306769796219	FALSE	FALSE	up
ENSG00000007376	RPUSD1	RPUSD1	0.0223577299304463	0.86574049915529	0.981769326571515	FALSE	FALSE	up
ENSG00000007384	RHBDF1	RHBDF1	0.0992692211815416	0.443535279076607	0.850473435372263	FALSE	FALSE	up
ENSG00000007392	LUC7L	LUC7L	0.0255073642748935	0.808166358628153	0.969158463846263	FALSE	FALSE	up
ENSG00000007516	BAIAP3	BAIAP3	0.427376486786941	0.195534807517353	0.648245647106828	FALSE	FALSE	up
ENSG00000007520	TSR3	TSR3	0.0981782699291315	0.316266282477592	0.773377230136258	FALSE	FALSE	up
ENSG00000007541	PIGQ	PIGQ	-0.0274477637876722	0.787679430681838	0.96568109549261	FALSE	FALSE	down
ENSG00000007545	CRAMP1	CRAMP1	0.0501644319127254	0.661302798245688	0.935099506742364	FALSE	FALSE	up
ENSG00000007866	TEAD3	TEAD3	-0.0382692663114511	0.673719642791168	0.939086726913539	FALSE	FALSE	down
ENSG00000007923	DNAJC11	DNAJC11	-0.0606248767344609	0.544368905512797	0.894544701933461	FALSE	FALSE	down
ENSG00000007944	MYLIP	MYLIP	-0.464489788546918	0.345992958718878	0.7931274688686	FALSE	FALSE	down
ENSG00000007968	E2F2	E2F2	-0.153343166708943	0.455115223062862	0.853820740977784	FALSE	FALSE	down
ENSG00000008018	PSMB1	PSMB1	0.0438504409728029	0.692917664165754	0.94400567227207	FALSE	FALSE	up
ENSG00000008056	SYN1	SYN1	0.341724608595653	0.18286466970824	0.63164001101859	FALSE	FALSE	up
ENSG00000008083	JARID2	JARID2	-0.129502826592431	0.209171332993059	0.664618958698565	FALSE	FALSE	down
ENSG00000008086	CDKL5	CDKL5	-0.317212319044365	0.0350469161009115	0.27605087540525	FALSE	FALSE	down
ENSG00000008128	CDK11A	CDK11A	0.0530348943981045	0.841097810888305	0.976742205551622	FALSE	FALSE	up
ENSG00000008130	NADK	NADK	0.0744777323393342	0.492616581658207	0.868064259099049	FALSE	FALSE	up
ENSG00000008256	CYTH3	CYTH3	-0.0361595618003626	0.804516431496325	0.968124069707044	FALSE	FALSE	down
ENSG00000008282	SYPL1	SYPL1	-0.0248919340067276	0.762121922360086	0.960576250694891	FALSE	FALSE	down
ENSG00000008283	CYB561	CYB561	0.00242709895183018	0.985243902370234	0.99858110946884	FALSE	FALSE	up
ENSG00000008294	SPAG9	SPAG9	-0.000711770560159959	0.993351149935893	0.999045689542646	FALSE	FALSE	down
ENSG00000008300	CELSR3	CELSR3	0.00299856259311515	0.975225313740471	0.996925408595195	FALSE	FALSE	up
ENSG00000008311	AASS	AASS	-0.135576251001323	0.480117135756165	0.864137037382888	FALSE	FALSE	down
ENSG00000008323	PLEKHG6	PLEKHG6	-0.750190434850053	0.0124538266830011	0.144706030936065	TRUE	FALSE	down
ENSG00000008324	SS18L2	SS18L2	-0.282206265486446	0.0794800551415296	0.42886176846294	FALSE	FALSE	down
ENSG00000008382	MPND	MPND	-0.119564533607093	0.580477947543127	0.906316879497077	FALSE	FALSE	down
ENSG00000008394	MGST1	MGST1	0.0474560802330575	0.588787583451773	0.908412783647888	FALSE	FALSE	up
ENSG00000008405	CRY1	CRY1	0.235180679685105	0.0884069379730323	0.450206283591589	FALSE	FALSE	up
ENSG00000008441	NFIX	NFIX	-0.180457879160117	0.100776158150354	0.480822711665273	FALSE	FALSE	down
ENSG00000008513	ST3GAL1	ST3GAL1	-0.17403805020692	0.0853496346022749	0.444116015477786	FALSE	FALSE	down
ENSG00000008516	MMP25	MMP25	0.0684964043997215	0.806401095375254	0.969158463846263	FALSE	FALSE	up
ENSG00000008517	IL32	IL32	-0.0516366438685517	0.572858390503859	0.902398772875055	FALSE	FALSE	down
ENSG00000008710	PKD1	PKD1	0.0309901772818582	0.721850062548292	0.951212463071187	FALSE	FALSE	up
ENSG00000008838	MED24	MED24	0.0286474517802161	0.804237537359249	0.968061358849745	FALSE	FALSE	up
ENSG00000008853	RHOBTB2	RHOBTB2	0.0856589858614509	0.417306271387755	0.837248140715198	FALSE	FALSE	up
ENSG00000008869	HEATR5B	HEATR5B	0.0495430719421731	0.625591904881995	0.921833179045923	FALSE	FALSE	up
ENSG00000008952	SEC62	SEC62	0.0329881129205666	0.683242328965831	0.941053150756654	FALSE	FALSE	up
ENSG00000008988	RPS20	RPS20	-0.0294829142705349	0.72651501856649	0.951829706420027	FALSE	FALSE	down
ENSG00000009307	CSDE1	CSDE1	0.0152527149731045	0.850637152180835	0.978818571405093	FALSE	FALSE	up
ENSG00000009335	UBE3C	UBE3C	-0.084920381013722	0.335318517345008	0.784574784363934	FALSE	FALSE	down
ENSG00000009413	REV3L	REV3L	-0.0783319875230931	0.484248960913889	0.865422865614886	FALSE	FALSE	down
ENSG00000009724	MASP2	MASP2	-0.335370408982489	0.198543119841558	0.650803447564854	FALSE	FALSE	down
ENSG00000009780	FAM76A	FAM76A	-0.237626141883773	0.175358248251042	0.620939151447272	FALSE	FALSE	down
ENSG00000009830	POMT2	POMT2	-0.178992101228596	0.0747313419896748	0.415793968139311	FALSE	FALSE	down
ENSG00000009844	VTA1	VTA1	0.0123052105898879	0.912022800363415	0.98658516149427	FALSE	FALSE	up
ENSG00000009950	MLXIPL	MLXIPL	-0.0220853805313152	0.91273038516974	0.98658516149427	FALSE	FALSE	down
ENSG00000009954	BAZ1B	BAZ1B	0.0710651186793343	0.383446838350993	0.816477821883066	FALSE	FALSE	up
ENSG00000010017	RANBP9	RANBP9	0.121435350697466	0.203527989129513	0.658061308646024	FALSE	FALSE	up
ENSG00000010030	ETV7	ETV7	-2.01682469286188	0.000509214325665673	0.0128935837491084	TRUE	TRUE	down
ENSG00000010072	SPRTN	SPRTN	-0.0773769817141427	0.596914760251136	0.912863312823221	FALSE	FALSE	down
ENSG00000010165	METTL13	METTL13	-0.0775977196814371	0.455473866163026	0.853820740977784	FALSE	FALSE	down
ENSG00000010219	DYRK4	DYRK4	-0.0978665080351061	0.438181688850703	0.849507471757734	FALSE	FALSE	down
ENSG00000010244	ZNF207	ZNF207	0.0592025800451627	0.467637031803898	0.858706274236984	FALSE	FALSE	up
ENSG00000010256	UQCRC1	UQCRC1	0.446886528778292	2.83341769019407e-05	0.00111844174908985	FALSE	FALSE	up
ENSG00000010270	STARD3NL	STARD3NL	-0.158352695462319	0.147007563615626	0.570689475984014	FALSE	FALSE	down
ENSG00000010278	CD9	CD9	-0.0510049401054805	0.591315148905253	0.909960375753273	FALSE	FALSE	down
ENSG00000010292	NCAPD2	NCAPD2	-0.2384490063463	0.00739921852552787	0.102052410628171	FALSE	FALSE	down
ENSG00000010295	IFFO1	IFFO1	-0.304739367431914	0.0191351021562665	0.190711370210357	FALSE	FALSE	down
ENSG00000010310	GIPR	GIPR	0.00886145948772556	0.987032305429764	0.998940380012708	FALSE	FALSE	up
ENSG00000010318	PHF7	PHF7	-0.127532265895166	0.510671706752818	0.878488568910363	FALSE	FALSE	down
ENSG00000010322	NISCH	NISCH	-0.138227133103454	0.226639890036691	0.683804547931898	FALSE	FALSE	down
ENSG00000010327	STAB1	STAB1	-0.757694609424718	0.0141098136391555	0.157170761943948	TRUE	FALSE	down
ENSG00000010361	FUZ	FUZ	-0.299310928017819	0.0162245535023198	0.172781706959678	FALSE	FALSE	down
ENSG00000010404	IDS	IDS	-0.0945582621800926	0.429871706260362	0.844555207562851	FALSE	FALSE	down
ENSG00000010539	ZNF200	ZNF200	-0.0772413587990211	0.59481307453416	0.912337523363308	FALSE	FALSE	down
ENSG00000010610	CD4	CD4	0.129257078300196	0.740297987312649	0.95584591322327	FALSE	FALSE	up
ENSG00000010626	LRRC23	LRRC23	-0.110805344873603	0.553100771429878	0.897268014592137	FALSE	FALSE	down
ENSG00000010704	HFE	HFE	-0.170425366640117	0.142991986991216	0.563652462652758	FALSE	FALSE	down
ENSG00000010803	SCMH1	SCMH1	0.103614919713255	0.245525038867836	0.705029174109628	FALSE	FALSE	up
ENSG00000010810	FYN	FYN	-0.0331653045968923	0.676123746483878	0.940212569165286	FALSE	FALSE	down
ENSG00000010818	HIVEP2	HIVEP2	0.192356717617282	0.0546708987567396	0.359504131524257	FALSE	FALSE	up
ENSG00000011007	ELOA	ELOA	-0.0507959632116758	0.565687024953981	0.90097149736981	FALSE	FALSE	down
ENSG00000011009	LYPLA2	LYPLA2	0.141183262325034	0.210184433046628	0.666344873100023	FALSE	FALSE	up
ENSG00000011021	CLCN6	CLCN6	0.161589146461377	0.0315111817752178	0.259744817774192	FALSE	FALSE	up
ENSG00000011028	MRC2	MRC2	0.106870414490187	0.348942030501849	0.795311769144933	FALSE	FALSE	up
ENSG00000011105	TSPAN9	TSPAN9	0.564206451406151	5.84334029235006e-06	0.000271134859326826	FALSE	FALSE	up
ENSG00000011114	BTBD7	BTBD7	0.0405642730211671	0.614367002424847	0.917226309837798	FALSE	FALSE	up
ENSG00000011132	APBA3	APBA3	0.110921738809806	0.414940396475739	0.836356071718584	FALSE	FALSE	up
ENSG00000011143	MKS1	MKS1	-0.146669281630285	0.285045344736725	0.746955598140419	FALSE	FALSE	down
ENSG00000011198	ABHD5	ABHD5	-0.333427350857484	0.0194074185084498	0.192876706070147	FALSE	FALSE	down
ENSG00000011201	ANOS1	ANOS1	4.61105625911264	2.07530890857645e-64	3.63516296698523e-61	TRUE	TRUE	up
ENSG00000011243	AKAP8L	AKAP8L	0.0446157263263966	0.60843872914174	0.916440756901221	FALSE	FALSE	up
ENSG00000011258	MBTD1	MBTD1	0.00889890725664346	0.934372672962811	0.989550621887659	FALSE	FALSE	up
ENSG00000011260	UTP18	UTP18	-0.104681982108889	0.308389018556088	0.765536814353668	FALSE	FALSE	down
ENSG00000011275	RNF216	RNF216	0.0681384151359201	0.369306717521257	0.808342261401843	FALSE	FALSE	up
ENSG00000011295	TTC19	TTC19	0.0748683699034468	0.418495554355114	0.838163307437742	FALSE	FALSE	up
ENSG00000011304	PTBP1	PTBP1	-0.0537679103466566	0.525378923362921	0.884069140634043	FALSE	FALSE	down
ENSG00000011332	DPF1	DPF1	-0.00725752237669653	0.977053968860299	0.997556084928187	FALSE	FALSE	down
ENSG00000011347	SYT7	SYT7	-0.0762008807804296	0.699900669784496	0.946312973742136	FALSE	FALSE	down
ENSG00000011376	LARS2	LARS2	-0.0230727002123037	0.818667260220969	0.970393857596226	FALSE	FALSE	down
ENSG00000011405	PIK3C2A	PIK3C2A	0.0327900094961071	0.678039478778987	0.940487192145992	FALSE	FALSE	up
ENSG00000011422	PLAUR	PLAUR	-0.199646134637327	0.375152687851698	0.811040965854715	FALSE	FALSE	down
ENSG00000011426	ANLN	ANLN	-0.349572120584409	0.000563020306368368	0.0138414097423508	FALSE	FALSE	down
ENSG00000011451	WIZ	WIZ	0.0407324880865018	0.60245468598984	0.914152410912358	FALSE	FALSE	up
ENSG00000011454	RABGAP1	RABGAP1	0.0217732687696824	0.82493094531724	0.972369556946691	FALSE	FALSE	up
ENSG00000011465	DCN	DCN	-0.497444244251186	0.0101193573279654	0.127177178687694	FALSE	FALSE	down
ENSG00000011478	QPCTL	QPCTL	-0.0306198832186192	0.78635367548542	0.96568109549261	FALSE	FALSE	down
ENSG00000011485	PPP5C	PPP5C	-0.105017948927963	0.217940488920665	0.675741292320084	FALSE	FALSE	down
ENSG00000011523	CEP68	CEP68	-0.15648662255378	0.157772943543101	0.588875265963916	FALSE	FALSE	down
ENSG00000011566	MAP4K3	MAP4K3	-0.235157035321298	0.0652878086738791	0.391047265677158	FALSE	FALSE	down
ENSG00000011638	LDAF1	LDAF1	-0.0944298708372285	0.505456327078594	0.875965068328227	FALSE	FALSE	down
ENSG00000012048	BRCA1	BRCA1	0.0241830773239837	0.795625892382689	0.966809651476403	FALSE	FALSE	up
ENSG00000012061	ERCC1	ERCC1	-0.0168532690590565	0.884492585541235	0.984144750080353	FALSE	FALSE	down
ENSG00000012171	SEMA3B	SEMA3B	-0.0554201842905851	0.743441067092248	0.956021160372453	FALSE	FALSE	down
ENSG00000012174	MBTPS2	MBTPS2	-0.112956053020262	0.324630196830024	0.778101997700944	FALSE	FALSE	down
ENSG00000012211	PRICKLE3	PRICKLE3	-0.0678694035416734	0.567541025363071	0.901883720511527	FALSE	FALSE	down
ENSG00000012232	EXTL3	EXTL3	-0.153638172767965	0.0587827676475617	0.372557673746636	FALSE	FALSE	down
ENSG00000012660	ELOVL5	ELOVL5	0.00666279961167741	0.953307867953561	0.993379225208895	FALSE	FALSE	up
ENSG00000012817	KDM5D	KDM5D	0.0341749045302399	0.772763381550594	0.962840655850307	FALSE	FALSE	up
ENSG00000012822	CALCOCO1	CALCOCO1	0.00321252659505518	0.984785939000203	0.99858110946884	FALSE	FALSE	up
ENSG00000012963	UBR7	UBR7	0.15986063691499	0.100408605945771	0.480541596693339	FALSE	FALSE	up
ENSG00000012983	MAP4K5	MAP4K5	-0.0208981292809039	0.808609877334636	0.969158463846263	FALSE	FALSE	down
